ip_address,count,coordinates,latitude,longitude,nearest_university,distance_to_nearest,distance_to_other
184.144.116.217,2,"(42.951499938964844, -81.3386001586914)",42.951499938964844,-81.3386001586914,OTHER,3335.3582816261355,3345.362313940127
187.189.221.81,3,"(19.383699417114258, -99.17569732666016)",19.383699417114258,-99.17569732666016,OTHER,2492.3108481864797,2506.932466561357
76.24.79.161,9,"(41.6880989074707, -71.15229797363281)",41.6880989074707,-71.15229797363281,OTHER,4171.572403894118,4182.031707495412
24.26.208.232,2,"(31.11712074279785, -97.72779846191406)",31.11712074279785,-97.72779846191406,OTHER,1949.8907771404247,1964.4282424415007
132.234.229.179,4,"(-27.970800399780273, 153.41070556640625)",-27.970800399780273,153.41070556640625,OTHER,11556.630924800507,11545.907681359502
181.199.60.81,6,"(-2.1977999210357666, -79.87640380859375)",-2.1977999210357666,-79.87640380859375,OTHER,5685.663237018728,5700.194265432189
66.181.182.34,2,"(47.909400939941406, 106.88189697265625)",47.909400939941406,106.88189697265625,OTHER,9857.694623139978,9846.2740554057
213.143.8.66,2,"(51.56890106201172, 0.00800000037997961)",51.56890106201172,0.00800000037997961,OTHER,8762.930197992497,8766.461486474818
70.231.85.33,2,"(25.948699951171875, -80.28189849853516)",25.948699951171875,-80.28189849853516,OTHER,3745.9209783209485,3760.429352858791
45.29.218.94,8,"(29.57200050354004, -95.54000091552734)",29.57200050354004,-95.54000091552734,OTHER,2200.8294440152713,2215.5660185724455
189.183.199.189,6,"(22.151399612426758, -100.97129821777344)",22.151399612426758,-100.97129821777344,OTHER,2145.5245084273474,2160.3045072350333
174.194.128.154,8,"(34.05440139770508, -118.24400329589844)",34.05440139770508,-118.24400329589844,USC,5.224137647172322,18.11945217595331
12.163.122.26,6,"(39.68730163574219, -83.93840026855469)",39.68730163574219,-83.93840026855469,OTHER,3100.451805807907,3111.6890694583744
71.223.156.162,6,"(33.56129837036133, -112.14420318603516)",33.56129837036133,-112.14420318603516,OTHER,569.7444827776133,584.2640954349853
75.52.148.117,2,"(35.422000885009766, -97.65779876708984)",35.422000885009766,-97.65779876708984,OTHER,1888.223587139098,1901.2328898843105
73.71.158.11,2,"(37.287601470947266, -121.9844970703125)",37.287601470947266,-121.9844970703125,OTHER,493.3794482744391,480.0376051557417
216.208.174.226,4,"(43.71080017089844, -79.28119659423828)",43.71080017089844,-79.28119659423828,OTHER,3508.0393658521284,3517.7929715221435
35.16.95.206,2,"(42.42570114135742, -83.1521987915039)",42.42570114135742,-83.1521987915039,OTHER,3182.5541024739273,3192.723004437539
73.117.7.170,2,"(39.4297981262207, -79.30860137939453)",39.4297981262207,-79.30860137939453,OTHER,3497.703358261758,3509.011183943193
172.225.248.20,2,"(18.46632957458496, -66.10572052001953)",18.46632957458496,-66.10572052001953,OTHER,5421.336462360279,5435.940925508918
104.34.103.18,6,"(34.22834014892578, -118.53675079345703)",34.22834014892578,-118.53675079345703,OTHER,32.5430681906018,19.738009833446526
75.239.158.44,7,"(29.82349967956543, -95.18499755859375)",29.82349967956543,-95.18499755859375,OTHER,2224.491433598691,2239.1641686321186
102.118.4.107,5,"(-20.19260025024414, 57.71139907836914)",-20.19260025024414,57.71139907836914,OTHER,18427.490659489,18426.083992332897
104.191.27.244,6,"(32.783599853515625, -96.86740112304688)",32.783599853515625,-96.86740112304688,OTHER,1989.3385379668568,2003.3598502372467
173.77.6.19,20,"(40.54679870605469, -74.1803970336914)",40.54679870605469,-74.1803970336914,OTHER,3927.131958295594,3938.001951587495
76.214.141.112,4,"(42.53160095214844, -83.52619934082031)",42.53160095214844,-83.52619934082031,OTHER,3153.1653085522894,3163.279991447067
47.197.32.249,2,"(28.113800048828125, -82.3676986694336)",28.113800048828125,-82.3676986694336,OTHER,3465.288223708156,3479.5922389972548
68.66.23.15,2,"(41.89929962158203, -84.04019927978516)",41.89929962158203,-84.04019927978516,OTHER,3104.3848943746575,3114.7453349745206
71.199.101.42,2,"(40.372398376464844, -80.25270080566406)",40.372398376464844,-80.25270080566406,OTHER,3414.53118720896,3425.5187180706594
199.111.225.12,8,"(38.032100677490234, -78.48899841308594)",38.032100677490234,-78.48899841308594,OTHER,3579.1323227382113,3590.8798615719475
98.3.51.246,2,"(42.90005874633789, -78.4919662475586)",42.90005874633789,-78.4919662475586,OTHER,3566.281258308019,3576.3549682901603
75.247.8.20,8,"(44.94269943237305, -93.28710174560547)",44.94269943237305,-93.28710174560547,OTHER,2450.533400637366,2458.691492729861
45.19.209.176,4,"(29.28660011291504, -81.08689880371094)",29.28660011291504,-81.08689880371094,OTHER,3540.604512707558,3554.643058986489
82.118.29.144,2,"(59.32938003540039, 18.068710327148438)",59.32938003540039,18.068710327148438,OTHER,8884.81172505214,8884.94512501609
71.120.190.121,6,"(37.0452995300293, -76.34040069580078)",37.0452995300293,-76.34040069580078,OTHER,3779.745704164996,3791.730189920646
196.39.3.144,2,"(-26.230899810791016, 28.058300018310547)",-26.230899810791016,28.058300018310547,OTHER,16680.785195118508,16694.36745750676
185.172.53.100,8,"(38.62726974487305, -90.19789123535156)",38.62726974487305,-90.19789123535156,OTHER,2557.3035706724468,2568.910340684552
89.99.27.14,2,"(52.378700256347656, 4.794099807739258)",52.378700256347656,4.794099807739258,OTHER,8938.406451997915,8941.24846084185
220.233.4.82,4,"(-37.79949951171875, 144.9503936767578)",-37.79949951171875,144.9503936767578,OTHER,12769.466923586473,12759.83927698155
80.57.72.33,2,"(52.378700256347656, 4.794099807739258)",52.378700256347656,4.794099807739258,OTHER,8938.406451997915,8941.24846084185
68.110.13.149,2,"(33.44940185546875, -112.19409942626953)",33.44940185546875,-112.19409942626953,OTHER,566.7823971078562,581.3970668585496
68.1.230.136,2,"(36.31700134277344, -94.15679931640625)",36.31700134277344,-94.15679931640625,OTHER,2202.2374585630155,2214.8238508338914
129.120.67.52,8,"(33.189300537109375, -97.1260986328125)",33.189300537109375,-97.1260986328125,OTHER,1958.2919493051647,1972.189742358374
174.68.114.128,6,"(32.720298767089844, -117.15519714355469)",32.720298767089844,-117.15519714355469,OTHER,178.82976419372758,191.688871667144
37.225.75.93,11,"(51.2494010925293, 22.572399139404297)",51.2494010925293,22.572399139404297,OTHER,9790.918780549495,9791.667105781738
209.120.255.187,2,"(43.70642852783203, -79.39864349365234)",43.70642852783203,-79.39864349365234,OTHER,3498.5900775887194,3508.3428508241936
186.195.39.219,6,"(-15.779199600219727, -47.93410110473633)",-15.779199600219727,-47.93410110473633,OTHER,9266.593695360269,9281.728740363882
73.114.85.221,6,"(42.3291015625, -71.18150329589844)",42.3291015625,-71.18150329589844,OTHER,4164.678928791037,4174.935652726594
71.34.162.10,2,"(41.713600158691406, -93.62210083007812)",41.713600158691406,-93.62210083007812,OTHER,2317.5625316525043,2327.4679621348787
69.137.179.35,8,"(32.33810043334961, -110.98139953613281)",32.33810043334961,-110.98139953613281,OTHER,704.9002012504197,719.9535311749164
201.110.155.197,2,"(19.512699127197266, -99.19999694824219)",19.512699127197266,-99.19999694824219,OTHER,2480.434302850881,2495.0698355214836
47.39.116.250,8,"(34.05223083496094, -118.24368286132812)",34.05223083496094,-118.24368286132812,USC,5.085292843641226,18.17371879291496
165.166.138.187,6,"(35.14070129394531, -79.0031967163086)",35.14070129394531,-79.0031967163086,OTHER,3574.8911357890606,3587.500854698623
94.21.173.50,4,"(47.6431999206543, 19.13290023803711)",47.6431999206543,19.13290023803711,OTHER,9992.920739669882,9994.67979340574
76.132.130.254,4,"(37.40250015258789, -121.86599731445312)",37.40250015258789,-121.86599731445312,OTHER,495.6538650482698,482.56138877019055
38.25.15.104,8,"(-12.096549987792969, -77.0425796508789)",-12.096549987792969,-77.0425796508789,OTHER,6729.543058160775,6743.629747633819
199.16.102.2,2,"(31.77429962158203, -98.99019622802734)",31.77429962158203,-98.99019622802734,OTHER,1815.9699752239876,1830.4071429706285
24.50.25.160,8,"(29.069299697875977, -82.21430206298828)",29.069299697875977,-82.21430206298828,OTHER,3444.3488426889976,3458.4845435646553
137.155.240.156,5,"(37.073699951171875, -76.4988021850586)",37.073699951171875,-76.4988021850586,OTHER,3765.3941835029414,3777.3754473086356
84.213.2.143,2,"(62.0, 10.0)",62.0,10.0,OTHER,8378.356746711019,8378.871490322308
162.234.149.10,2,"(29.743900299072266, -95.60669708251953)",29.743900299072266,-95.60669708251953,OTHER,2188.6153685240606,2203.3248857575895
24.227.222.40,2,"(30.30229949951172, -97.69139862060547)",30.30229949951172,-97.69139862060547,OTHER,1978.5469939809025,1993.2617257702257
39.109.213.113,2,"(1.385599970817566, 103.86579895019531)",1.385599970817566,103.86579895019531,OTHER,14113.31272495033,14098.503998249036
76.199.97.204,2,"(30.27910041809082, -89.76789855957031)",30.27910041809082,-89.76789855957031,OTHER,2707.892433222552,2722.1902802599966
89.175.46.45,11,"(55.74829864501953, 37.61709976196289)",55.74829864501953,37.61709976196289,OTHER,9773.988237936235,9772.096572173286
76.189.148.205,8,"(41.31449890136719, -81.835693359375)",41.31449890136719,-81.835693359375,OTHER,3283.139378815448,3293.7722248282344
49.183.68.162,2,"(-37.81589889526367, 144.96690368652344)",-37.81589889526367,144.96690368652344,OTHER,12768.91961786574,12759.296562038382
179.67.106.195,10,"(-1.3450000286102295, -48.42190170288086)",-1.3450000286102295,-48.42190170288086,OTHER,8251.765994440784,8266.794679213914
168.105.135.138,9,"(21.31329917907715, -157.822998046875)",21.31329917907715,-157.822998046875,OTHER,4112.025829421215,4098.9109089020085
99.224.84.142,2,"(43.65909957885742, -79.46260070800781)",43.65909957885742,-79.46260070800781,OTHER,3493.0479095560718,3502.817604320401
192.240.56.7,4,"(37.969398498535156, -86.11129760742188)",37.969398498535156,-86.11129760742188,OTHER,2912.868349585607,2924.754741859889
76.183.99.252,6,"(26.071739196777344, -97.47637176513672)",26.071739196777344,-97.47637176513672,OTHER,2183.847306614207,2199.003110360265
66.61.101.67,4,"(42.12921905517578, -80.0850601196289)",42.12921905517578,-80.0850601196289,OTHER,3432.0828426753596,3442.4264804183745
47.34.169.82,2,"(33.85834884643555, -118.06478881835938)",33.85834884643555,-118.06478881835938,OTHER,27.34007757834043,41.83281773779905
75.132.249.254,6,"(38.612281799316406, -90.46344757080078)",38.612281799316406,-90.46344757080078,OTHER,2534.177884985132,2545.7867616687176
159.237.5.161,6,"(42.819801330566406, -1.6374000310897827)",42.819801330566406,-1.6374000310897827,OTHER,9320.461698041649,9325.847513657165
174.100.197.54,10,"(41.464500427246094, -81.50872802734375)",41.464500427246094,-81.50872802734375,OTHER,3311.0704280551363,3321.6496741942697
159.196.170.9,2,"(-33.871498107910156, 151.2006072998047)",-33.871498107910156,151.2006072998047,OTHER,12069.379760772003,12059.49259304878
23.16.236.110,4,"(49.10490036010742, -122.8239974975586)",49.10490036010742,-122.8239974975586,OTHER,1718.2595838562218,1710.34363595498
208.38.241.11,2,"(40.05379867553711, -86.14330291748047)",40.05379867553711,-86.14330291748047,OTHER,2913.741312366932,2924.8133581060274
166.70.247.98,2,"(40.611061096191406, -111.89994049072266)",40.611061096191406,-111.89994049072266,OTHER,924.4099828159049,928.5180276418531
43.252.112.229,2,"(-33.86389923095703, 151.0865936279297)",-33.86389923095703,151.0865936279297,OTHER,12078.173812555251,12068.275500796974
99.145.11.95,2,"(30.018199920654297, -95.40910339355469)",30.018199920654297,-95.40910339355469,OTHER,2197.29241284668,2211.94020333144
222.155.28.144,2,"(-36.80870056152344, 174.781494140625)",-36.80870056152344,174.781494140625,OTHER,10487.31282167727,10480.388373373444
68.46.135.80,2,"(42.92850112915039, -83.6332015991211)",42.92850112915039,-83.6332015991211,OTHER,3149.249704532534,3159.1960741939592
24.228.190.235,2,"(40.87300109863281, -73.82330322265625)",40.87300109863281,-73.82330322265625,OTHER,3954.846217299141,3965.606501845668
74.67.2.91,6,"(42.70092010498047, -73.10871124267578)",42.70092010498047,-73.10871124267578,OTHER,4005.179073753273,4015.3338208480923
108.94.32.241,2,"(30.587499618530273, -97.85350036621094)",30.587499618530273,-97.85350036621094,OTHER,1954.3962005655235,1969.0609439361144
198.232.127.62,2,"(44.985599517822266, -93.2655029296875)",44.985599517822266,-93.2655029296875,OTHER,2453.833092383521,2461.970628183822
148.100.154.215,6,"(41.701698303222656, -73.90779876708984)",41.701698303222656,-73.90779876708984,OTHER,3943.0649882484277,3953.5576378770043
47.155.139.155,6,"(34.01210021972656, -117.68830108642578)",34.01210021972656,-117.68830108642578,OTHER,55.05609353659577,69.54176039573522
64.58.147.236,2,"(33.672000885009766, -117.74019622802734)",33.672000885009766,-117.74019622802734,OTHER,63.674895652545736,78.29710533212835
98.33.251.59,2,"(40.51530075073242, -112.03160095214844)",40.51530075073242,-112.03160095214844,OTHER,909.1190107789001,913.2001926960828
75.167.116.212,2,"(33.51409912109375, -112.12349700927734)",33.51409912109375,-112.12349700927734,OTHER,572.2994270064361,586.8561475013759
172.56.25.185,6,"(29.763280868530273, -95.36327362060547)",29.763280868530273,-95.36327362060547,OTHER,2210.2399370774206,2224.933143931511
188.92.22.87,2,"(56.94960021972656, 24.09779930114746)",56.94960021972656,24.09779930114746,OTHER,9299.330335202681,9299.096232583246
97.121.168.131,6,"(38.876800537109375, -104.81199645996094)",38.876800537109375,-104.81199645996094,OTHER,1318.711521242938,1328.8084843696422
139.184.223.137,4,"(50.86119842529297, -0.11940000206232071)",50.86119842529297,-0.11940000206232071,OTHER,8808.921651452994,8812.604651994
98.169.192.25,2,"(38.777000427246094, -77.18949890136719)",38.777000427246094,-77.18949890136719,OTHER,3684.7796838268528,3696.2654126811576
130.44.193.16,8,"(43.055999755859375, -92.30850219726562)",43.055999755859375,-92.30850219726562,OTHER,2459.3847158674203,2468.698416096066
73.250.115.197,6,"(38.9275016784668, -76.71530151367188)",38.9275016784668,-76.71530151367188,OTHER,3724.3215502539983,3735.7502106604065
216.82.149.73,8,"(29.510700225830078, -97.45610046386719)",29.510700225830078,-97.45610046386719,OTHER,2028.0691446121114,2042.9144843981242
172.56.183.77,2,"(34.05223083496094, -118.24368286132812)",34.05223083496094,-118.24368286132812,USC,5.085292843641226,18.17371879291496
70.122.230.199,6,"(32.783058166503906, -96.80667114257812)",32.783058166503906,-96.80667114257812,OTHER,1994.942210712688,2008.9608119747465
169.255.124.15,2,"(6.588500022888184, 3.34060001373291)",6.588500022888184,3.34060001373291,OTHER,12405.370983467812,12416.087675207382
99.146.141.183,2,"(32.72119903564453, -96.67649841308594)",32.72119903564453,-96.67649841308594,OTHER,2008.1225148642786,2022.154696213609
208.44.156.42,2,"(44.82899856567383, -93.3218994140625)",44.82899856567383,-93.3218994140625,OTHER,2443.459697682368,2451.67572491559
213.55.227.108,9,"(46.915000915527344, 7.462299823760986)",46.915000915527344,7.462299823760986,OTHER,9510.854708945677,9514.351077174264
76.34.251.130,2,"(40.75838851928711, -82.51544952392578)",40.75838851928711,-82.51544952392578,OTHER,3223.9412619543136,3234.779698301146
99.145.238.180,8,"(32.74039840698242, -117.135498046875)",32.74039840698242,-117.135498046875,OTHER,178.1083918414416,191.08872697985814
149.108.140.245,2,"(-6.214620113372803, 106.84513092041016)",-6.214620113372803,106.84513092041016,OTHER,14447.617666446951,14432.469059651556
99.127.100.51,9,"(26.186399459838867, -80.12850189208984)",26.186399459838867,-80.12850189208984,OTHER,3749.751150386731,3764.2211671361215
174.54.174.1,2,"(40.07939910888672, -76.31410217285156)",40.07939910888672,-76.31410217285156,OTHER,3749.745876380016,3760.7991811297493
70.76.226.97,4,"(46.52909851074219, -84.30500030517578)",46.52909851074219,-84.30500030517578,OTHER,3168.0338862598037,3176.373841604651
67.165.232.156,8,"(39.443599700927734, -104.85359954833984)",39.443599700927734,-104.85359954833984,OTHER,1338.2621904128036,1347.8349611797378
65.51.89.34,6,"(40.84769821166992, -73.841796875)",40.84769821166992,-73.841796875,OTHER,3953.468648808295,3964.2373051038157
179.93.184.179,2,"(-23.53350067138672, -46.63589859008789)",-23.53350067138672,-46.63589859008789,OTHER,9906.719420471023,9921.697432183299
174.162.8.44,9,"(42.66780090332031, -83.29170227050781)",42.66780090332031,-83.29170227050781,OTHER,3173.797787149466,3183.8634611724697
207.233.102.38,8,"(34.47019958496094, -117.18810272216797)",34.47019958496094,-117.18810272216797,OTHER,112.49035426854005,123.32638134289107
104.137.83.251,4,"(30.721019744873047, -86.11521911621094)",30.721019744873047,-86.11521911621094,OTHER,3031.0136559613,3045.0311938240775
68.11.255.141,6,"(30.946300506591797, -91.4645004272461)",30.946300506591797,-91.4645004272461,OTHER,2531.552148961821,2545.7945693775596
75.130.54.234,6,"(35.61507034301758, -87.0352783203125)",35.61507034301758,-87.0352783203125,OTHER,2846.2769073288478,2859.0078311072807
108.70.240.49,6,"(32.54840087890625, -85.46820068359375)",32.54840087890625,-85.46820068359375,OTHER,3041.859912012086,3055.421976447059
98.14.223.228,2,"(40.68149185180664, -73.83651733398438)",40.68149185180664,-73.83651733398438,OTHER,3955.1016844811425,3965.923215311253
1.124.111.135,7,"(-34.92845153808594, 138.59527587890625)",-34.92845153808594,138.59527587890625,OTHER,13157.987438335102,13147.323677788374
69.23.142.239,4,"(31.75872039794922, -106.48693084716797)",31.75872039794922,-106.48693084716797,OTHER,1129.3233798678368,1144.2223828164838
104.187.2.84,2,"(34.02510070800781, -118.15560150146484)",34.02510070800781,-118.15560150146484,OTHER,11.97780072863878,26.655812068269118
130.113.109.88,2,"(43.264198303222656, -79.91429901123047)",43.264198303222656,-79.91429901123047,OTHER,3453.356442502703,3463.269445163409
45.146.55.115,9,"(33.749000549316406, -84.38797760009766)",33.749000549316406,-84.38797760009766,OTHER,3114.6634883558568,3127.863573880601
119.236.72.156,8,"(22.290800094604492, 114.15010070800781)",22.290800094604492,114.15010070800781,OTHER,11652.281487274446,11638.047240342483
24.130.166.157,6,"(38.09960174560547, -122.5873031616211)",38.09960174560547,-122.5873031616211,OTHER,595.7117714051966,582.6705610961546
69.117.233.145,6,"(40.93479919433594, -73.01000213623047)",40.93479919433594,-73.01000213623047,OTHER,4022.6030957100434,4033.330682220992
98.213.146.55,6,"(42.35459899902344, -89.04350280761719)",42.35459899902344,-89.04350280761719,OTHER,2702.2192991297475,2712.1607690965066
100.43.10.87,4,"(33.54650115966797, -86.92980194091797)",33.54650115966797,-86.92980194091797,OTHER,2886.896481275675,2900.256992543033
191.189.17.199,4,"(-3.1031999588012695, -60.02880096435547)",-3.1031999588012695,-60.02880096435547,OTHER,7350.103362790593,7365.2660467971255
69.242.92.152,2,"(39.81560134887695, -75.50569915771484)",39.81560134887695,-75.50569915771484,OTHER,3820.3927969672663,3831.517859275149
165.123.230.160,8,"(39.95970153808594, -75.19950103759766)",39.95970153808594,-75.19950103759766,OTHER,3845.314362942013,3856.3882593702087
78.95.136.197,4,"(24.686899185180664, 46.7224006652832)",24.686899185180664,46.7224006652832,OTHER,13297.485561158042,13296.21146670929
70.68.168.10,6,"(49.266300201416016, -122.8739013671875)",49.266300201416016,-122.8739013671875,OTHER,1736.5469398262078,1728.6373304066346
45.59.84.219,2,"(39.159400939941406, -93.24359893798828)",39.159400939941406,-93.24359893798828,OTHER,2299.4209198539875,2310.6923575386645
112.206.250.108,6,"(14.596699714660645, 120.97920227050781)",14.596699714660645,120.97920227050781,OTHER,11742.108582329593,11727.163880190015
154.125.98.85,2,"(14.693499565124512, -17.447999954223633)",14.693499565124512,-17.447999954223633,OTHER,10063.745304898934,10075.591306436167
107.171.229.15,6,"(45.57460021972656, -73.57099914550781)",45.57460021972656,-73.57099914550781,OTHER,3972.124548004016,3981.278735423691
112.202.225.153,2,"(14.662500381469727, 121.07559967041016)",14.662500381469727,121.07559967041016,OTHER,11729.512935746103,11714.56757645628
172.114.110.123,2,"(32.752830505371094, -117.18698120117188)",32.752830505371094,-117.18698120117188,OTHER,174.15796670779764,187.0078504034311
120.22.151.58,2,"(-27.466899871826172, 153.03970336914062)",-27.466899871826172,153.03970336914062,OTHER,11558.624635983053,11547.786083598154
100.38.220.182,2,"(40.61859893798828, -73.92720031738281)",40.61859893798828,-73.92720031738281,OTHER,3947.934853121625,3958.7778539216642
174.45.248.108,2,"(45.68743133544922, -111.0257797241211)",45.68743133544922,-111.0257797241211,OTHER,1436.018715483688,1436.8389642375107
107.77.233.99,2,"(37.750999450683594, -97.8219985961914)",37.750999450683594,-97.8219985961914,OTHER,1885.4283682617265,1897.230566587915
99.185.99.208,2,"(42.3036003112793, -85.13459777832031)",42.3036003112793,-85.13459777832031,OTHER,3019.1595956791443,3029.316361761653
93.211.209.137,2,"(50.777198791503906, 7.289000034332275)",50.777198791503906,7.289000034332275,OTHER,9186.235578254324,9189.074077993251
153.104.35.97,8,"(40.04280090332031, -75.35060119628906)",40.04280090332031,-75.35060119628906,OTHER,3831.838016183749,3842.888054495752
190.19.35.103,6,"(-36.0, -59.99639892578125)",-36.0,-59.99639892578125,OTHER,9857.32708862254,9870.954999232861
82.78.49.88,4,"(47.04790115356445, 21.918899536132812)",47.04790115356445,21.918899536132812,OTHER,10162.94232552572,10164.370054603358
104.28.116.19,2,"(49.24861145019531, -123.10784149169922)",49.24861145019531,-123.10784149169922,OTHER,1738.928635339189,1730.8914505654923
103.231.90.234,6,"(-36.85060119628906, 174.7678985595703)",-36.85060119628906,174.7678985595703,OTHER,10491.240099541074,10484.32155518188
184.15.211.2,2,"(39.38880157470703, -80.28340148925781)",39.38880157470703,-80.28340148925781,OTHER,3414.202250764151,3425.534587395796
107.123.1.113,6,"(39.67380142211914, -104.93240356445312)",39.67380142211914,-104.93240356445312,OTHER,1342.118247994658,1351.4582334522863
152.58.125.25,4,"(28.654199600219727, 77.23729705810547)",28.654199600219727,77.23729705810547,OTHER,12856.937843821022,12848.112098850295
47.226.209.92,2,"(36.162841796875, -85.50164031982422)",36.162841796875,-85.50164031982422,OTHER,2978.116964566859,2990.627625089787
174.175.233.179,2,"(40.00899887084961, -76.36309814453125)",40.00899887084961,-76.36309814453125,OTHER,3746.0295143194858,3757.10643295288
75.74.157.94,8,"(25.66659927368164, -80.40360260009766)",25.66659927368164,-80.40360260009766,OTHER,3747.1210190365914,3761.6707168180797
105.235.27.245,2,"(5.353600025177002, -4.001200199127197)",5.353600025177002,-4.001200199127197,OTHER,11863.252785608292,11875.017338347108
94.59.100.208,8,"(24.454200744628906, 54.40599822998047)",24.454200744628906,54.40599822998047,OTHER,13467.0719179074,13463.730278120338
76.175.163.242,8,"(34.411380767822266, -119.33010864257812)",34.411380767822266,-119.33010864257812,OTHER,105.33585078162754,90.21408344356698
152.58.118.1,4,"(28.654199600219727, 77.23729705810547)",28.654199600219727,77.23729705810547,OTHER,12856.937843821022,12848.112098850295
101.182.226.19,6,"(-27.467939376831055, 153.02809143066406)",-27.467939376831055,153.02809143066406,OTHER,11559.662950643478,11548.823542908553
98.185.250.228,6,"(34.421600341796875, -119.70680236816406)",34.421600341796875,-119.70680236816406,OTHER,138.00754537854394,122.84541977022666
137.52.180.47,6,"(26.067100524902344, -80.27680206298828)",26.067100524902344,-80.27680206298828,OTHER,3741.2483892549044,3755.7412913190537
114.125.132.178,2,"(-2.5374999046325684, 140.71929931640625)",-2.5374999046325684,140.71929931640625,OTHER,11178.061848589137,11163.510914390274
172.56.181.135,2,"(34.05223083496094, -118.24368286132812)",34.05223083496094,-118.24368286132812,USC,5.085292843641226,18.17371879291496
173.93.110.53,10,"(34.23556137084961, -77.94603729248047)",34.23556137084961,-77.94603729248047,OTHER,3688.1680617369375,3700.973364593907
50.115.203.58,2,"(36.33760070800781, -119.29239654541016)",36.33760070800781,-119.29239654541016,OTHER,273.21183940223995,263.77326691350487
188.83.16.129,8,"(39.39979934692383, -9.137999534606934)",39.39979934692383,-9.137999534606934,OTHER,9080.03048619615,9086.93734469594
130.160.192.61,2,"(33.189300537109375, -87.47850036621094)",33.189300537109375,-87.47850036621094,OTHER,2843.768739410969,2857.2517704752495
109.52.6.145,4,"(43.14789962768555, 12.109700202941895)",43.14789962768555,12.109700202941895,OTHER,10066.373944149464,10069.861685203447
101.53.218.181,2,"(-43.5, 171.5)",-43.5,171.5,OTHER,11171.222135140197,11165.173203491975
67.213.100.245,2,"(42.766998291015625, -80.97789764404297)",42.766998291015625,-80.97789764404297,OTHER,3363.0594119998386,3373.1440515816075
158.103.2.8,2,"(39.3588981628418, -76.5979995727539)",39.3588981628418,-76.5979995727539,OTHER,3730.6830531885457,3741.9730407823004
101.100.141.178,6,"(-39.9026985168457, 175.0657958984375)",-39.9026985168457,175.0657958984375,OTHER,10689.940546312593,10683.615800509926
174.72.81.72,6,"(33.43190002441406, -111.6427993774414)",33.43190002441406,-111.6427993774414,OTHER,617.7059118611751,632.2833959813964
220.253.113.132,2,"(-37.75699996948242, 144.94569396972656)",-37.75699996948242,144.94569396972656,OTHER,12767.850231966891,12758.21355571277
68.83.182.244,2,"(40.03450012207031, -75.11930084228516)",40.03450012207031,-75.11930084228516,OTHER,3851.546126051649,3862.5948639172784
147.129.194.129,6,"(40.35810089111328, -87.05750274658203)",40.35810089111328,-87.05750274658203,OTHER,2838.4370671087436,2849.3643173798537
132.170.41.1,2,"(28.56559944152832, -81.25879669189453)",28.56559944152832,-81.25879669189453,OTHER,3550.572095576632,3564.74492823595
174.197.201.215,2,"(41.701698303222656, -73.90779876708984)",41.701698303222656,-73.90779876708984,OTHER,3943.0649882484277,3953.5576378770043
165.123.226.105,6,"(39.95970153808594, -75.19950103759766)",39.95970153808594,-75.19950103759766,OTHER,3845.314362942013,3856.3882593702087
69.41.91.62,2,"(32.96200180053711, -96.36080169677734)",32.96200180053711,-96.36080169677734,OTHER,2032.670249132666,2046.6100083696474
24.2.158.108,4,"(41.84450149536133, -72.44059753417969)",41.84450149536133,-72.44059753417969,OTHER,4063.85594922665,4074.284890843331
47.183.220.190,2,"(32.79899978637695, -96.95600128173828)",32.79899978637695,-96.95600128173828,OTHER,1980.8857844552595,1994.9063286412772
108.213.204.180,6,"(32.991798400878906, -80.11869812011719)",32.991798400878906,-80.11869812011719,OTHER,3519.9060034699396,3533.114829670386
50.24.26.135,14,"(30.66230010986328, -96.33489990234375)",30.66230010986328,-96.33489990234375,OTHER,2091.4933091404787,2106.0586011702944
64.228.25.215,8,"(46.782901763916016, -71.28359985351562)",46.782901763916016,-71.28359985351562,OTHER,4154.567986747326,4163.316186503483
130.95.254.84,6,"(-31.993900299072266, 115.78459930419922)",-31.993900299072266,115.78459930419922,OTHER,15027.68176288117,15015.048179628144
76.95.136.157,2,"(34.005340576171875, -117.93885040283203)",34.005340576171875,-117.93885040283203,OTHER,32.00969701533603,46.71597028493317
219.92.15.138,2,"(3.183300018310547, 101.6697006225586)",3.183300018310547,101.6697006225586,OTHER,14133.430455206526,14118.852366264264
153.33.192.25,6,"(37.5536994934082, -77.46019744873047)",37.5536994934082,-77.46019744873047,OTHER,3674.4724215462015,3686.3406252634004
73.205.93.142,8,"(25.81529998779297, -80.35769653320312)",25.81529998779297,-80.35769653320312,OTHER,3744.784472158004,3759.3134402507044
68.225.251.45,8,"(33.66080093383789, -117.59200286865234)",33.66080093383789,-117.59200286865234,OTHER,75.62656228488653,90.54068927508712
68.61.0.252,4,"(42.99789810180664, -82.45719909667969)",42.99789810180664,-82.45719909667969,OTHER,3245.2158568461364,3255.171468964919
35.149.18.162,2,"(33.76696014404297, -118.1892318725586)",33.76696014404297,-118.1892318725586,OTHER,29.763402882403724,40.8658507667779
49.178.196.175,6,"(-34.90079879760742, 138.60169982910156)",-34.90079879760742,138.60169982910156,OTHER,13156.223702632635,13145.554975990783
117.20.68.30,2,"(-27.467899322509766, 153.03250122070312)",-27.467899322509766,153.03250122070312,OTHER,11559.289167080271,11548.450141891699
